oneplus decided go one new dual sim trays option using one slots memory card 3t strictly dual sim device,['memory']
noticeable shelf slides left home screen find shortcuts frequently used apps space android widgets weather space write memos,['screen']
oneplus 3t runs cooler pressure 3 increased power efficiency offered snapdragon 821 means larger capacity 3 400mah battery last even longer,['battery']
5 inch optic amoled screen 1 920 x 1 080 pixel resolution,['screen']
stark screen calibration setting eye pleasing srgb option custom setting warm cool slider,['screen']
screen highly reflective brightness never elevates high enough level super visibility,['screen']
bezels around screen slim bezel less display feature premium phones like galaxy s8 lg g6,"['screen', 'display']"
5d gorilla glass 4 covers screen completing slick modern design,['screen']
oneplus 3t goes 399 64gb model 439 128gb model important distinction unlike android smartphones expandable memory,['memory']
get money three main improvements processor battery life camera,"['processor', 'battery', 'camera']"
finally camera although expecting big improvements main camera disappointed,"['camera', 'camera']"
although rear camera gets tougher sapphire lens cover main camera improvements mentioned introduction reserved front facing selfie camera captures images whopping 16 megapixels resolution,"['camera', 'camera', 'camera']"
typically discuss design display point since oneplus 3 cut straight chase get stuck performance,['display']
along processor upgrade oneplus 3t inherits predecessor impressive list core specifications,['processor']
namely qualcomm snapdragon 821 backed 6gb ram includes qualcomm adreno 530 graphics processing unit,['ram']
extra battery life well 3 400mah indeed give us life weirdly standard test looped 720p video viewed 170cd m2 brightness airplane mode actually fared worse original oneplus 3 lasting 13hrs 22mins compared oneplus 3 16hrs 56mins,['battery']
sometimes day day use brings markedly different results battery tests however anecdotally actually experiencing slightly better battery life oneplus 3,"['battery', 'battery']"
true able jump 49 92 battery 30 minutes took another 24 minutes hit 100 everyone would find 43 capacity enough get day especially power user,['battery']
briefly already covered oneplus 3t main camera oneplus 3 review good,['camera']
back familiar stuff identical last model design display,['display']
normal non vr usage oneplus 3t screen fine,['screen']
switched srgb mode screen covers 93,['screen']
faster bigger battery,['battery']
5 remains big beast phone albeit one quite feel like phablet screen still amoled 1 080 x 1 920 panel,['screen']
screen size anything 1080p tough tell apart supposedly sharper qhd 4k rivals,['screen']
bringing front facing camera 16 megapixels expect level performance selfies right wrong,['camera']
battery,['battery']
oneplus 3t also seems brighter display evident two phones placed side side,['display']
general app system performance oneplus 3t incredibly fluid always 4gb ram disposal,['ram']
generous amount onboard storage also means never worry running space even compulsive media user,['storage']
oneplus 3t front camera second biggest change compared oneplus 3,['camera']
quite liked oneplus 3t camera low light performance images noisy fair bit detail preserved,['camera']
surface oneplus 3t might seem like minor upgrade oneplus 3 key areas battery capacity higher resolution front camera faster cpu,"['battery', 'camera']"
however using better part week clear improvements extend brighter colour accurate display faster internal storage,"['display', 'storage']"
34 999 something like quad hd screen version would helped sealed deal nicely,['screen']
low light camera performance better reason complain lack expandable storage anymore,"['camera', 'storage']"
third notable change oneplus 3t 3400mah battery,['battery']
16 megapixel rear camera oneplus 3t supports pdaf f 2,['camera']
punchy colours display make watching videos really enjoyable,['display']
display good good sunlight legibility wide viewing angles,['display']
camera bump remains worry scratches thanks sapphire crystal glass,['camera']
6gb lpddr4 ram whopping 128gb internal storage,"['ram', 'storage']"
34 999 also get 3t 64gb storage rs,['storage']
swiping right home screen lets access shelf customisable screen lets stack widgets quick access,"['screen', 'screen']"
5 inch amoled display oneplus 3t full hd resolution corning gorilla glass 4 oneplus 3,['display']
colour temperature still cooler side like old model fix extent screen calibration settings,['screen']
case oneplus tried save pennies using lower quality parts time around also dug memory storage speeds,"['memory', 'storage']"
ram eyeball melting 16870mb quick 15624mb oneplus 3,['ram']
next let deal looks like important change battery,['battery']
camera back apart new sapphire glass coating,['camera']
5in 1080p amoled screen typically slightly ripe colours good sharpness great contrast,['screen']
like last time around camera pure joy use,['camera']
finger scanner unchanged sitting screen ready react super quick long finger wet,['screen']
lot great camera stabilisation hq also uses much less image smoothing noise reduction make super fine details clearer,['camera']
oneplus 3t excellent round main camera next generation tech see phones cost 200,['camera']
talking primarily dual camera antics huawei mate 9 iphone 7 plus let zoom without usual instant degradation image quality,['camera']
willing pay extra higher quality zoom fiddle size icons get rid google search bar make downward swipe anywhere screen bring notification tray,['screen']
still one phone lines 6gb ram expect case ages come,['ram']
oneplus upgraded selfie camera 8mp sensor 16mp one,['camera']
battery though results quite amazing might hope,['battery']
despite lower resolution lot conditions older selfie camera actually renders fine detail particularly beardy fuzz eyebrows,['camera']
oneplus 3t uses samsung 3p8sp front camera older oneplus 3 pretty decent sony imx179 used main camera classic nexus 5,"['camera', 'camera']"
two hours playing video stored internal storage lopped 15 per cent oneplus 3 battery 17 per cent oneplus 3t,"['storage', 'battery']"
right new phone battery seems drain faster,['battery']
however part may come tightening newer phone reports exactly much battery left,['battery']
powerful hardware dual rear camera oneplus 5 likely cost quite bit 3t could last chance grab oneplus bargain,['camera']
