oems chosen put fingerprint sensors center device samsung decision means logo right underneath camera result fingerprint sensor cumbersome use,['camera']
often fumbling blindly find fingerprint sensor may end fingerprints camera lens samsung included reminder launch camera wipe,"['camera', 'camera']"
thanks taller screen removal home button bezels slimmer ever samsung managed put bigger screen footprint barely bigger last year,"['screen', 'screen']"
leads come expect samsung displays extremely vivid super amoled display punches colors harder joy use,['display']
rated one first hdr capable smartphones galaxy s8 screen ups brightness color saturation screen viewing content like youtube apps support hdr netflix,"['screen', 'screen']"
5 9 aspect ratio means samsung managed pack pixels display galaxy s8 s8 plus offering displays 2960 x 1440 pixels,['display']
additional pixels mean taller display overall pillar boxing watching widescreen content black bars sides,['display']
might find bars distracting media content force apps full screen mode either display settings menu tapping icon recent apps menu,"['screen', 'display']"
box phones come display scaled full hd tweak things like color saturation display settings,"['display', 'display']"
removal home button means switch soft keys samsung included pressure sensitive area near bottom display vibrates pressed hard enough used unlocking phone asleep,['display']
screen keys allow swap position recent apps back keys unlike manufacturers option add additional key notification menu,['screen']
running galaxy s8 display testing found screen max brightness 373 nits auto brightness turned 515 nits turned,"['display', 'screen']"
sunlight found visible punch brightness although display technically brightest definitely pleasing eye,['display']
color accuracy 7180 kelvin galaxy s8 accurate display default box state warm tone effects turned display closest come ideal temperature 6500k temperature 6440k,"['display', 'display']"
overall addition much real estate welcome trade samsung removing home button much experience remains otherwise including edge ux always display couple actionable additions,['display']
depending market either expect latest exynos 10nm chipset snapdragon 835 coupled 4 gb ram 64 gb board storage expandable via microsd card,"['ram', 'storage']"
might expect galaxy s8 galaxy s8 plus come equipped heavy hardware stack includes expandable storage 32 bit audio dac dual band wi fi plethora connectivity options,['storage']
personally think company played little safe battery capacity inside new flagships bid prevent issues battery,"['battery', 'battery']"
means galaxy s8 battery size galaxy s7 galaxy s8 plus slightly smaller 3 600 mah battery found inside galaxy s7 edge,"['battery', 'battery']"
past two weeks galaxy s8 battery life proven par flagships spectacular,['battery']
average 18 hour work day galaxy s8 offered around 4 hours screen time josh occasion stretched five hours,['screen']
comparison battery life offered around 3,['battery']
5 4 hours screen time 14 18 hour work day,['screen']
touchwiz gives lots different power saving features combined super amoled display stretch battery life even,"['display', 'battery']"
mentioned time galaxy s8 plus limited able comment battery life yet,['battery']
however publishing results battery testing phones coming week,['battery']
real world usage regular galaxy s8 clear battery life vary according usage seldom top phone bedtime,['battery']
samsung refined camera past generations phones produce arguably around best smartphone camera market,"['camera', 'camera']"
galaxy s8 camera may heavily changed note 7 even galaxy s7 edge enhancements overall picture taking experience mean samsung legacy high quality photography continues,['camera']
low light pictures lose sharpness shutter requires time expected especially camera lacks image stabilization,['camera']
main camera 12 mp shooter large dual pixels f 1,['camera']
new modes camera though addition 1080p recording 60 frames per seconds smooth video recording,['camera']
samsung touts camera multi frame processing means takes multiple shots image puts together get best colors detail scene,['camera']
camera accurate samsung devices never produce accurate photos bump saturation detail mean photos look appealing eye compared phones,['camera']
real difference camera ui addition small eye icon bottom left viewfinder fires biggest addition camera phone bixby,"['camera', 'camera']"
start bixby vision manifests camera little eye icon,['camera']
tapping fires bixby vision brings augmented reality camera bid provide information real time based objects viewfinder,['camera']
fires blazes airline warnings acted guillotine phone conflicting battery would crowned best 2016,['battery']
samsung wanted make room great incredible screen assembled,['screen']
one side effect location dirt collects lens camera,['camera']
easy confuse fingerprint reader camera therefore dirty lens,['camera']
fortunately galaxy s8 remembers opening camera application must clean lens obtain best results camera,"['camera', 'camera']"
samsung wanted make room great incredible screen assembled,['screen']
one side effect location dirt collects lens camera,['camera']
easy confuse fingerprint reader camera therefore dirty lens,['camera']
fortunately galaxy s8 remembers opening camera application must clean lens obtain best results camera,"['camera', 'camera']"
front galaxy s8 almost entirely screen,['screen']
also offers possibility adapting video occupy entire screen turn cuts part scene,['screen']
recommended enable mode. depends type content displayed screen,['screen']
display covers entire color space dci p3 features hdr technology achieves higher brightness level maintains pixel density excellent contrast ratio previous phones,['display']
result almost perfect display,['display']
screen galaxy s8 image look contrasted vibrant reality nothing mirage created phone,['screen']
screen modes counteract lack precision surrealism image represented samsung s8 offers number image modes application settings,['screen']
happens screen played lesser extent galaxy s8 camera,"['screen', 'camera']"
despite belief many camera galaxy s8 different predecessor,['camera']
significantly better software controls camera,['camera']
probably best camera moment,['camera']
samsung galaxy s8 galaxy s8 plus practically difference price screen size size battery supposedly goes according screen size although sure galaxy s8 battery still last longer galaxy s8 already good,"['screen', 'battery', 'screen', 'battery']"
specifications samsung galaxy s8 samsung galaxy s8 hardly differences galaxy s8 see specifications less except small nuances screen battery,"['screen', 'battery']"
5 8 infinity display curved display sides,"['display', 'display']"
integrates blue light filter always display technology,['display']
samsung exynos 8895 processor 8 cores 2 3 ghz,['processor']
4 gb ram 64 gb storage extended microsd,"['ram', 'storage']"
12mp dual pixel rear camera 8mp front camera,"['camera', 'camera']"
compatible qc 2 compatible 3000 mah battery,['battery']
clear see assembles best technologies market camera power exynos screen going one best tricks buy galaxy s8,"['camera', 'screen']"
year samsung put meat grill created thin device curved screen less curved really improves design without much use polished edges terminal melted one,['screen']
grip edge screen touching screen hands unintentionally,"['screen', 'screen']"
small hand cost reach top screen may use limb,['screen']
front part see almost every screen lower part zone force touch allows unlock terminal without pushing buttons,['screen']
top front camera sensor recognize iris also speaker year gotten well protected type scratch addition damage visual style phone type protuberance,['camera']
rear new dual pixel camera reminds us previous galaxy similar still stand although protective ring prevents lens damaged,['camera']
design really good without doubt mobile going like lot know mobile curved screen means escape falls could damage,['screen']
talking design one must comment one things worries users camera galaxy s8,['camera']
understand improvements respect galaxy s7 talk front camera rear camera,"['camera', 'camera']"
firstly rear camera similar camera software optimized improved photos even better,"['camera', 'camera']"
shredded full camera galaxy s8,['camera']
see step-by-step application camera galaxy s8,['camera']
camera carries 12 mp dual pixel sensor case signed samsung isocell sensor f 1,['camera']
see actual performance camera different environments something reviews show,['camera']
photos bit better galaxy s7 really advance part software front camera,['camera']
addition design performance autonomy talk samsung improved something years left little behind competitors front camera,['camera']
yes camera selfies brutal photos capable recording 4k although option without optical stabilizer,['camera']
stay front camera surpasses everything seen samsung brands achieving impressive results,['camera']
rear camera samsung remind clean lens bad situation fingerprint reader likely rub finger,['camera']
marveling design camera comes time talk something worries performance battery,"['camera', 'battery']"
mobile flies thanks increase 4 gb ram 64 gb storage come pearls fill mobile start suffering,"['ram', 'storage']"
performance issues battery problems either.,['battery']
battery galaxy s8 offers duration similar namesake last year,['battery']
means see battery tests galaxy s8 realize battery withstand 7 hours screen base version less galaxy s7 beginning maybe little,"['battery', 'battery', 'screen']"
mobile powerful processor market yet would,['processor']
yes battery good people use less screen performance far superior galaxy s7 mobile hold spend anything processor efficient exynos version sold europe,"['battery', 'screen', 'processor']"
screen added value lastly leave without mentioning screen,"['screen', 'screen']"
it's awesome best screen i've seen mobile it's it's one bought,['screen']
liked galaxy s8 perfect screen,['screen']
camera front impressive back bit better old s7,['camera']
battery could better capacity withstand throw without problem 2 days autonomy normal use,['battery']
liked least galaxy s8 fingerprint sensor could screen centered back end liking,['screen']
screen little elongated makes get used using applications work full screen,"['screen', 'screen']"
good best looking phone around crushes performance battery life water resistance wireless charging,['battery']
external storage slot lets keep photos videos music,['storage']
bad awkwardly placed fingerprint reader leads camera smears longer unlock times aggravating use unlock phone dozens times day,['camera']
bottom line samsung galaxy s8 fast speeds fantastic curved screen make top phone 2017 annoying fingerprint reader could sour experience,['screen']
helping restore buyers confidence double note 7 battery disaster s8 apparently selling like hotcakes chance cement samsung name top android brand upcoming rivals pure android google pixel 2 squeezable htc u11 cut price oneplus 5,['battery']
screen 5,['screen']
8 inches colorful gorgeousness display stretches edge edge whisper bezel,['display']
plus g6 second camera takes wide angle photos,['camera']
go little deeper read galaxy s8 versus lg g6 smarter buy samsung galaxy s7 s8 far sexier larger screen,['screen']
unless gotta latest greatest hardware specs s8 curved screen lusciousness pressing need upgrade,['screen']
case boil awkwardly placed fingerprint reader curse still air bixby ai software combines siri google camera add,['camera']
also photo quality great weird samsung usually top trends opted one camera lens back instead two,['camera']
far battery made s8 warm like phones get dangerously hot,['battery']
hopefully samsung new eight point battery test done job keeping future handsets combustion free unlike poor note 7,['battery']
battery reserves lasted good long time keeping eye idle drain months march,['battery']
long hanging hopes work progress bixby google assistant easy alternative invoke patience saint unlocking phone galaxy s8 sound buy make friends jealous tall curved crazy elegant screen,['screen']
current phone yet last legs hurt wait see s8 battery continues fare wild,['battery']
top level controls native camera app manual mode easy access good sides games apps cut go full screen clash clans one example loving jerky scrolling recents tab use third party app remap bixby button like bixby remapper might notice lag using dramatic galaxy s8 really feast eyes,"['camera', 'screen']"
extremely slim bezels mean much screen stuffed shape 83 percent phone face tapping viewing,['screen']
s8 first standard galaxy phone edge edge plus curved sides edge display,['display']
use kind speed dial frequent apps contacts news headlines call screen tweak tab location easy grab,['screen']
oh one thing screen,['screen']
high resolution 2 960x1 440 pixel display makes text images video absolutely pop even direct sunlight,['display']
know though standard dimension means either cool black bars sides videos play called pillarboxing need tap screen control crop fit,['screen']
s8 falters give finger print biggest problem phone design fingerprint reader moved home button s7 front face narrow strip backing looks lot like tic tac left camera mount,['camera']
rear mounted fingerprint sensors lg g6 google pixel closer middle center phone body well clear camera flash,['camera']
muscle memory somewhat taken grown used placement,['memory']
yes often smear camera finger grease yum way scanner,['camera']
start working phone settings vocally dimming screen turning wi fi rotating picture,['screen']
finally bixby vision camera filter like google goggles bing vision throwback nokia lumia,['camera']
dual camera mostly ok standard photos galaxy s8 single 12 megapixel consistently good,['camera']
low light shots relatively bright detailed darker scene image noise see selfies 8 megapixel front facing camera also terrific,['camera']
especially like new auto focus feature frees stretch arm tap screen focus,['screen']
double tap power button launch camera,['camera']
camera recognizes face offer portrait editing option lets blur background approximate kind bokeh effect get iphone 7 plus 869,['camera']
00 apple second camera lens,['camera']
word single versus double camera lens,['camera']
sticking camera similar last year model galaxy s8 well competitors,['camera']
battery life good still overheating problems far million dollar question galaxy s8 battery safe heard reports overheating far,"['battery', 'battery']"
cnet battery drain test s8 averaged 16 hours looped video playback test huffing,['battery']
kept screen pretty much day full brightness took tons photos video,['screen']
importantly samsung said s8 long term battery life surpass s7 long term life six months year two years road,['battery']
hopefully mean battery naturally loses capacity getting closer 15 hours say 8,['battery']
0 nougat custom samsung software expect android update right away new os ready go based past experience could take six months cleaner samsung interface comes nice changes swipe home screen see apps touch hold app icon options audio sounded tinny pumped main speakers songs video sounded rich included earbuds great box headphones fast qualcomm snapdragon 835 processor tested regions come samsung exynos processor instead support gigabit class lte available carriers aka category 16 lte water resistant ip68 body 3 feet water 30 minutes survived dunk bucket foot water 28 minutes convenient one handed operation s7 bluetooth dual audio lets connect two bluetooth devices like wireless headsets colors midnight black orchid gray arctic silver maple gold coral blue varies region work samsung dex accessory gear 360 131,"['screen', 'processor', 'processor']"
testing camera image quality high overall evenly matched except portrait effect,['camera']
cases galaxy s8 gives screen 5,['screen']
samsung pay works apple pay s8 microsd card slot makes storing media cheaper buying iphone storage,['storage']
7 plus second camera lens helps demolish galaxy s8 portrait mode s8 uses software inferior results,['camera']
smaller pixel xl screen space,['screen']
get double storage space regular pixel 128gb price s8,['storage']
